node_id,round,simulation_time,packet_rate,energy_remaining,energy_consumed_uJ,dist_to_ch,dist_to_bs,is_cluster_head,x_pos,y_pos,adv_ch_sent,adv_ch_rcvd,join_req_sent,join_req_rcvd,sch_sent,sch_rcvd,data_sent,data_rcvd,data_sent_bs,send_rcv_ratio,nbr_1_status,nbr_2_status,nbr_3_status,nbr_4_status,nbr_5_status,label
2,55,55,51.5303,0,2.88878,10.6649,46.9971,0,24.5304,10.5029,0,4,1,0,0,1,9,7,0,0.777778,1,1,1,1,1,1
3,55,55,48.5808,0,2.88496,9.1056,35.0151,0,74.7048,25.1862,0,3,1,0,0,1,20,13,0,0.65,1,1,1,1,1,1
4,55,55,26.1812,0,1.53868,15.759,54.1508,0,19.4793,5.26976,0,6,1,0,0,1,11,7,0,0.636364,1,1,1,1,1,1
5,55,55,84.6462,0,2.46462,27.3489,36.1801,1,81.1579,31.6103,2,5,0,8,1,0,8,8,8,1,1,1,1,1,1,1
6,55,55,31.792,0,2.42672,14.1999,34.6748,0,27.9191,76.7353,0,5,1,0,0,1,16,13,0,0.8125,1,1,1,1,1,1
7,55,55,41.2924,0,2.51267,15.2603,37.3911,0,49.6493,87.3895,0,2,1,0,0,1,15,12,0,0.8,1,1,1,1,1,1
8,55,55,78.1217,0,2.09159,11.1618,33.7972,0,83.7463,48.1468,0,2,1,0,0,1,10,7,0,0.7,1,1,1,1,1,1
9,55,55,72.8902,0,1.70822,16.1504,46.2688,0,4.60591,58.9542,0,1,1,0,0,1,20,17,0,0.85,1,1,0,1,1,1
10,55,55,0.5,0,3.41833,9.67488,41.2395,0,77.5776,80.6623,0,3,1,0,0,1,11,8,0,0.727273,1,1,1,1,1,1
11,55,55,67.1653,0,3.63556,25.6383,55.0774,0,1.38043,24.1222,0,5,1,0,0,1,19,12,0,0.631579,1,1,1,1,1,1
12,55,55,69.5928,0,3.47643,10.7147,38.384,0,29.5639,17.5085,0,4,1,0,0,1,7,2,0,0.285714,1,1,1,1,1,2
13,55,55,95.4205,0,2.48018,24.6497,55.3403,0,85.1952,7.29351,0,5,1,0,0,1,10,3,0,0.3,1,1,1,1,1,2
14,55,55,96.6612,0,5.82619,16.591,33.1236,0,67.6533,21.9726,0,3,1,0,0,1,10,3,0,0.3,1,1,1,1,1,2
15,55,55,141.964,0,2.46659,24.8884,59.8187,1,90.2276,94.2721,1,5,0,8,1,0,8,8,0,1,1,1,1,1,1,2
16,55,55,87.7258,0,2.16721,31.7271,64.5779,0,3.36146,5.33291,0,1,1,0,0,1,9,2,0,0.222222,1,1,1,1,1,2
17,55,55,18.5612,0,2.17518,1.42592,60.4469,0,89.6885,95.5922,0,2,1,0,0,1,2,2,0,1,1,1,0,1,1,0
18,55,55,50.8939,0,1.85144,19.8067,53.2729,0,99.9801,68.4387,0,2,1,0,0,1,6,6,0,1,1,1,1,1,1,0
19,55,55,76.002,0,2.57627,21.8795,55.8845,0,91.0767,12.1082,0,4,1,0,0,1,8,8,0,1,1,1,1,1,1,0
20,55,55,0.900964,0,1.99966,13.6218,31.4814,0,81.1182,45.2321,0,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0
21,55,55,41.643,0,2.23999,5.73938,28.4956,0,25.5306,64.6031,0,6,1,0,0,1,5,5,0,1,1,1,1,1,1,0
22,55,55,59.3772,0,2.7185,17.99,43.8683,0,75.7194,14.4621,0,2,1,0,0,1,6,6,0,1,1,1,1,1,1,0
23,55,55,71.7052,0,2.81326,17.0211,51.5158,0,89.2534,16.6377,0,4,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
24,55,55,3.3615,0,3.5929,5.40773,37.4587,0,85.5261,61.8763,0,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0
25,55,55,45.8029,0,2.94383,17.0807,33.7449,1,19.8109,65.0778,1,10,0,6,1,0,6,6,6,1,1,1,1,1,1,0
26,55,55,76.7921,0,3.828,6.20322,27.5909,0,25.6396,62.9549,0,1,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
27,55,55,54.9406,0,3.59191,15.7083,28.6729,0,40.4412,22.9673,0,5,1,0,0,1,6,6,0,1,1,1,1,1,1,0
28,55,55,51.2489,0,2.64477,6.33526,50.5765,0,34.1836,1.96024,1,4,1,0,0,1,6,6,0,1,1,1,1,1,1,0
29,55,55,61.5595,0,0.953027,16.6294,31.3265,0,47.8505,18.7473,0,4,1,0,0,1,7,6,0,0.857143,0,1,1,1,1,0
30,55,55,37.4048,0,2.59888,16.5993,58.5143,0,99.805,80.7145,0,1,1,0,0,1,4,4,0,1,1,1,1,1,1,0
31,55,55,69.4849,0,2.53558,14.4252,36.5392,0,49.5313,86.5362,0,5,1,0,0,1,7,7,0,1,1,1,1,1,1,0
32,55,55,17.0469,0,3.13672,18.541,39.4971,0,67.9737,85.1706,0,5,1,0,0,1,2,2,0,1,1,1,1,1,1,0
33,55,55,76.8913,0,2.46658,20.4832,35.5412,0,54.3849,14.7303,0,3,1,0,0,1,8,8,0,1,1,1,1,1,1,0
34,55,55,12.9571,0,2.05386,27.8802,47.8876,0,36.6947,96.0021,0,5,1,0,0,1,2,2,0,1,1,1,1,1,1,0
35,55,55,4.89446,0,1.32961,17.0807,50.6802,1,5.94293,75.0492,1,5,0,7,1,0,7,7,7,1,1,1,1,0,1,0
36,55,55,78.1677,0,2.44835,5.57784,21.4749,0,56.5268,70.4591,0,3,1,0,0,1,8,8,0,1,0,1,1,1,1,0
37,55,55,75.1312,0,2.49999,6.56878,28.8254,0,22.67,59.1639,0,4,1,0,0,1,8,8,0,1,1,0,1,1,1,0
38,55,55,40.2412,0,1.79619,22.6801,48.3169,0,14.247,17.5001,0,3,1,0,0,1,5,5,0,1,1,1,1,1,1,0
39,55,55,74.8672,0,3.24206,7.83718,30.3984,0,19.6179,50.9949,0,1,1,0,0,1,8,8,0,1,1,1,1,1,1,0
40,55,55,62.1326,0,2.76191,20.8332,15.6414,0,64.4886,44.1066,0,5,1,0,0,1,7,7,0,1,1,1,0,1,1,0
41,55,55,59.5336,0,2.18255,13.6072,34.0391,0,70.6626,22.9498,0,5,1,0,0,1,6,6,0,1,1,1,1,1,1,0
42,55,55,22.9958,0,2.32063,28.6766,46.6752,0,63.4803,5.31376,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
43,55,55,28.5442,0,2.28381,17.8919,47.3412,0,80.4288,13.7333,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
44,55,55,0.5,0,0.910583,25.3561,16.0045,0,56.0551,35.1852,0,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0
45,55,55,13.7983,0,2.83953,13.9574,22.2456,1,51.2314,72.2115,1,4,0,7,1,0,7,7,7,1,1,1,1,1,1,0
46,55,55,63.0228,0,1.95098,10.3576,31.6713,0,71.848,27.0711,0,3,1,0,0,1,7,7,0,1,1,1,1,1,1,0
47,55,55,80.7604,0,2.3416,18.7911,26.9483,0,46.1701,23.3253,0,2,1,0,0,1,9,8,0,0.888889,1,1,1,1,0,0
48,55,55,48.9543,0,2.06269,23.2198,51.1337,0,6.28699,23.4702,0,4,1,0,0,1,5,5,0,1,1,1,1,1,1,0
49,55,55,39.9811,0,2.40121,19.5954,47.4762,0,96.982,43.1679,0,5,1,0,0,1,4,4,0,1,0,1,1,1,1,0
50,55,55,44.6594,0,2.7166,10.878,24.0657,0,26.9308,56.8536,0,3,1,0,0,1,5,5,0,1,1,1,1,1,1,0
51,55,55,25.5039,0,2.95873,16.1073,51.9176,0,96.392,73.3071,1,4,1,0,0,1,3,3,0,1,1,1,1,1,1,0
52,55,55,9.62263,0,2.73964,16.8746,48.7385,0,3.47166,35.4897,0,3,1,0,0,1,1,1,0,1,1,1,1,1,1,0
53,55,55,56.8922,0,2.51571,15.9188,37.664,0,57.1975,86.9699,0,5,1,0,0,1,6,6,0,1,1,0,1,1,1,0
54,55,55,85.9365,0,1.61568,5.49741,34.0888,0,76.5475,28.6161,0,1,1,0,0,1,9,8,0,0.888889,1,1,1,1,1,0
55,55,55,40.0595,0,2.23132,12.4621,32.2426,1,80.973,58.9586,1,4,0,10,1,0,9,9,9,1,1,1,1,1,1,0
56,55,55,70.3081,0,2.77991,13.2327,40.1017,0,48.0779,9.94441,0,4,1,0,0,1,8,8,0,1,1,1,1,1,1,0
57,55,55,42.627,0,2.89968,17.7954,26.6173,0,41.7693,24.6872,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
58,55,55,53.6015,0,1.26089,20.4971,47.1023,0,96.9411,46.1074,0,6,1,0,0,1,6,6,0,1,1,1,1,1,1,0
59,55,55,13.9423,0,2.6042,20.2346,43.199,0,69.579,88.5073,0,5,1,0,0,1,2,2,0,1,1,1,1,1,1,0
60,55,55,23.9631,0,1.82648,28.018,60.3753,0,90.4494,5.17785,0,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
61,55,55,30.0656,0,1.97941,15.7547,48.0034,0,3.19069,39.36,0,2,1,0,0,1,4,4,0,1,1,1,1,1,1,0
62,55,55,38.4391,0,1.834,4.60653,40.3647,0,84.8745,70.3243,0,3,1,0,0,1,4,4,0,1,1,1,1,1,1,0
63,55,55,41.7569,0,2.65828,7.81889,30.64,0,19.3766,51.0087,1,2,1,0,0,1,5,5,0,1,1,1,1,0,1,0
64,55,55,12.9417,0,1.14812,24.7771,45.3657,0,70.2084,9.38396,0,4,1,0,0,1,2,2,0,1,1,1,1,1,1,0
65,55,55,28.0656,0,3.56094,12.4621,37.1788,1,80.3971,71.4074,1,6,0,10,1,0,10,10,10,1,1,1,1,1,1,0
66,55,55,59.1856,0,1.91567,13.7421,23.938,0,67.5847,33.7578,0,2,1,0,0,1,6,6,0,1,1,1,1,0,1,0
67,55,55,38.0547,0,3.5033,14.0362,13.9526,0,36.0668,49.2631,0,5,1,0,0,1,4,4,0,1,1,1,1,1,1,0
68,55,55,59.6444,0,2.84506,24.0311,50.9719,0,12.1577,15.8518,0,5,1,0,0,1,6,6,0,1,1,1,1,1,1,0
69,55,55,60.7766,0,1.73327,22.7383,33.2967,0,62.2192,19.0265,0,3,1,0,0,1,7,7,0,1,1,1,1,1,1,0
70,55,55,58.1146,0,1.64701,16.4893,37.6004,0,68.4439,82.766,0,2,1,0,0,1,6,6,0,1,1,1,1,1,1,0
71,55,55,63.9918,0,2.50141,18.6779,54.6388,0,95.1762,19.2672,0,3,1,0,0,1,7,7,0,1,1,1,1,1,1,0
72,55,55,19.3906,0,1.60453,14.6893,46.8815,0,94.0611,66.0155,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
73,55,55,83.0358,0,2.05768,19.1628,15.7616,0,65.5711,47.5572,0,3,1,0,0,1,9,8,0,0.888889,1,1,0,1,1,0
74,55,55,15.8212,0,1.03739,23.4594,56.1925,0,11.509,9.06055,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
75,55,55,17.4264,0,1.44052,13.9574,10.2215,1,45.8408,59.3371,1,8,0,7,1,0,7,7,7,1,1,1,1,1,1,0
76,55,55,66.8238,0,2.94686,25.1044,39.584,0,64.2375,13.065,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
77,55,55,72.4863,0,1.94228,24.7623,46.7888,0,65.4655,94.1589,1,4,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
78,55,55,40.3185,0,1.08523,12.6073,59.1178,0,4.34297,87.5546,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
79,55,55,42.4971,0,1.15256,28.1961,43.7698,0,64.6474,8.75378,0,2,1,0,0,1,5,5,0,1,0,1,1,1,1,0
80,55,55,59.8924,0,3.04017,27.6766,46.0058,0,29.2898,91.0806,0,4,1,0,0,1,6,6,0,1,1,1,1,1,1,0
81,55,55,65.9482,0,3.07805,11.0173,45.0632,0,7.2008,64.1039,0,1,1,0,0,1,7,7,0,1,1,1,1,1,1,0
82,55,55,30.3935,0,3.63515,27.954,51.1089,0,62.7647,99.4892,0,2,1,0,0,1,4,4,0,1,1,1,1,1,1,0
83,55,55,33.7621,0,4.45957,25.7662,55.339,0,20.1089,96.5717,0,2,1,0,0,1,4,4,0,1,1,1,1,0,1,0
84,55,55,56.2802,0,2.45561,6.63892,33.2845,0,75.3378,28.4163,0,2,1,0,0,1,6,6,0,1,1,1,1,1,1,0
85,55,55,60.2808,0,1.47672,38.6881,44.3798,1,34.9543,8.24844,1,8,0,6,1,0,6,6,6,1,1,1,1,1,1,0
86,55,55,61.3572,0,2.00653,19.587,50.105,0,19.1691,89.4963,0,3,1,0,0,1,7,7,0,1,1,1,1,1,1,0
87,55,55,54.6451,0,1.39745,20.5668,47.994,0,97.6112,43.9505,0,5,1,0,0,1,6,6,0,1,1,1,1,1,1,0
88,55,55,26.8536,0,2.28379,33.1428,66.1061,0,2.02139,4.52403,0,1,1,0,0,1,3,3,0,1,1,1,1,1,1,0
89,55,55,63.3571,0,3.13806,13.952,53.7131,0,93.9811,80.8345,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
90,55,55,7.74376,0,3.02991,13.8639,5.33065,0,47.0956,45.5301,0,2,1,0,0,1,1,1,0,1,1,1,1,0,1,0
91,55,55,1.5941,0,1.53547,9.63122,31.2547,0,81.2476,49.3313,0,5,1,0,0,1,1,1,0,1,1,1,1,1,1,0
92,55,55,40.5728,0,1.29396,33.2947,60.5966,0,0.293673,15.3413,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
93,55,55,22.1948,0,1.90654,12.6254,8.19786,0,57.2239,53.8756,0,6,1,0,0,1,3,3,0,1,1,1,1,1,1,0
94,55,55,30.4799,0,4.10213,18.4366,9.78345,0,46.3859,40.9085,0,2,1,0,0,1,4,4,0,1,1,1,1,1,1,0
95,55,55,67.9613,0,2.26489,21.8758,32.2563,1,18.4592,43.2438,1,5,0,3,1,0,3,3,3,1,1,1,1,1,1,0
96,55,55,17.5031,0,1.21058,21.2058,49.4354,0,7.18826,25.2813,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
97,55,55,22.0133,0,2.4796,15.2301,58.465,0,99.0315,81.8445,0,3,1,0,0,1,3,3,0,1,1,1,1,1,1,0
98,55,55,1.89567,0,3.18786,23.8426,46.0626,0,66.4169,93.0377,0,5,1,0,0,1,1,1,0,1,1,1,1,1,1,0
0,56,56,12.3159,0,1.15678,15.1782,8.84913,0,57.1363,44.7674,0,4,1,0,0,1,15,11,0,0.733333,1,1,1,1,1,1
1,56,56,50.8753,0,3.3831,40.1875,51.4655,0,96.697,71.6352,0,1,1,0,0,1,21,12,0,0.571429,1,1,1,1,1,1
2,56,56,21.8138,0,1.40177,9.7543,27.4895,0,22.7523,53.6377,0,3,1,0,0,1,15,11,0,0.733333,0,1,1,1,1,1
3,56,56,48.4209,0,2.6835,24.9173,49.8266,0,0.179944,49.1927,0,3,1,0,0,1,7,5,0,0.714286,1,1,1,1,1,1
4,56,56,68.5026,0,3.06582,25.2079,30.9375,0,79.3551,59.7677,0,5,1,0,0,1,9,6,0,0.666667,0,1,1,1,1,1
5,56,56,16.0788,0,3.00276,11.5687,47.8702,0,38.4391,3.54682,0,1,1,0,0,1,3,1,0,0.333333,1,1,0,1,1,1
6,56,56,43.9955,0,2.35519,23.3653,17.3159,1,34.9098,41.5072,2,7,0,7,1,0,7,7,7,1,1,1,1,1,1,1
7,56,56,85.6623,0,4.06643,4.36895,35.2171,0,62.5502,17.095,0,1,1,0,0,1,14,9,0,0.642857,1,1,1,1,1,1
8,56,56,66.8104,0,3.14217,37.2116,56.2342,0,85.9458,93.2456,0,2,1,0,0,1,11,9,0,0.818182,1,1,1,1,1,1
9,56,56,29.2295,0,4.47351,4.64963,44.3771,0,45.9551,5.80761,0,3,1,0,0,1,10,7,0,0.7,1,1,1,1,1,1
10,56,56,78.6129,0,2.63061,18.2887,35.3448,0,32.3943,19.3521,0,6,1,0,0,1,11,7,0,0.636364,1,1,1,1,1,1
11,56,56,39.3808,0,2.13039,6.6637,26.4459,0,30.3353,67.6829,0,4,1,0,0,1,19,16,0,0.842105,1,1,1,1,1,1
12,56,56,16.2937,0,2.65854,19.9996,38.384,0,29.5639,17.5085,0,3,1,0,0,1,2,0,0,0,0,1,1,1,1,2
13,56,56,51.4815,0,1.95123,21.7379,55.3403,0,85.1952,7.29351,0,4,1,0,0,1,6,1,0,0.166667,1,1,1,1,1,2
14,56,56,70.1442,0,2.1462,6.6023,33.1236,0,67.6533,21.9726,0,2,1,0,0,1,8,2,0,0.25,1,1,1,0,1,2
15,56,56,39.8839,0,2.13692,41.265,59.8187,0,90.2276,94.2721,0,4,1,0,0,1,4,1,0,0.25,1,1,1,1,0,2
16,56,56,91.9852,0,3.50191,20.3121,64.5779,1,3.36146,5.33291,1,4,0,7,1,0,7,7,2,1,1,1,1,1,0,2
17,56,56,62.7205,0,2.8054,41.6098,60.4469,0,89.6885,95.5922,0,1,1,0,0,1,7,7,0,1,1,1,1,1,0,0
18,56,56,31.8433,0,1.79665,43.5003,53.2729,0,99.9801,68.4387,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
19,56,56,54.1036,0,2.09719,24.3645,55.8845,0,91.0767,12.1082,0,2,1,0,0,1,6,6,0,1,1,1,1,1,1,0
20,56,56,46.1999,0,2.17051,17.743,31.4814,0,81.1182,45.2321,0,5,1,0,0,1,5,5,0,1,0,1,0,1,1,0
21,56,56,21.3185,0,1.6737,1.65178,28.4956,0,25.5306,64.6031,0,3,1,0,0,1,3,3,0,1,1,1,1,1,0,0
22,56,56,48.2882,0,2.61142,11.5666,43.8683,0,75.7194,14.4621,1,1,1,0,0,1,5,5,0,1,1,1,1,0,0,0
23,56,56,37.6783,0,3.59199,20.293,51.5158,0,89.2534,16.6377,0,5,1,0,0,1,4,4,0,1,1,1,1,1,1,0
24,56,56,35.9667,0,1.09031,30.2428,37.4587,0,85.5261,61.8763,0,2,1,0,0,1,4,4,0,1,1,1,1,1,1,0
25,56,56,8.38634,0,2.12661,6.20322,33.7449,0,19.8109,65.0778,0,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0
26,56,56,61.9298,0,4.2787,13.9677,27.5909,1,25.6396,62.9549,1,5,0,3,1,0,3,3,3,1,1,1,1,1,1,0
27,56,56,56.5596,0,1.30362,15.0969,28.6729,0,40.4412,22.9673,0,1,1,0,0,1,6,6,0,1,1,1,1,1,0,0
28,56,56,74.9059,0,3.0936,16.0249,50.5765,0,34.1836,1.96024,0,5,1,0,0,1,8,8,0,1,1,0,0,1,1,0
29,56,56,50.6706,0,2.02721,8.80583,31.3265,0,47.8505,18.7473,1,2,1,0,0,1,6,6,0,1,1,1,1,1,1,0
30,56,56,63.4275,0,2.08082,44.4767,58.5143,0,99.805,80.7145,0,1,1,0,0,1,7,7,0,1,1,1,1,1,1,0
31,56,56,32.7884,0,1.54389,17.5331,36.5392,0,49.5313,86.5362,0,6,1,0,0,1,4,4,0,1,0,1,1,1,1,0
32,56,56,35.4456,0,1.16125,18.6403,39.4971,0,67.9737,85.1706,0,3,1,0,0,1,4,4,0,1,1,1,1,1,0,0
33,56,56,13.9048,0,2.91692,7.91725,35.5412,0,54.3849,14.7303,0,2,1,0,0,1,2,2,0,1,1,1,1,1,0,0
34,56,56,37.5131,0,1.88377,18.6942,47.8876,0,36.6947,96.0021,0,5,1,0,0,1,4,4,0,1,1,0,1,1,1,0
35,56,56,17.3954,0,2.1342,19.587,50.6802,0,5.94293,75.0492,0,5,1,0,0,1,2,2,0,1,1,1,0,1,1,0
36,56,56,84.7285,0,2.7508,29.2881,21.4749,1,56.5268,70.4591,1,9,0,8,1,0,8,8,8,1,1,1,1,1,1,0
37,56,56,6.55635,0,2.54926,4.81559,28.8254,0,22.67,59.1639,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0
38,56,56,72.4555,0,1.52678,10.5058,48.3169,0,14.247,17.5001,0,6,1,0,0,1,8,8,0,1,1,1,1,1,0,0
39,56,56,56.5559,0,0.914324,13.3904,30.3984,0,19.6179,50.9949,0,3,1,0,0,1,6,6,0,1,1,1,1,1,1,0
40,56,56,5.9398,0,3.16512,10.8019,15.6414,0,64.4886,44.1066,0,5,1,0,0,1,1,1,0,1,1,1,1,1,1,0
41,56,56,38.0766,0,0.865144,4.28838,34.0391,0,70.6626,22.9498,0,5,1,0,0,1,4,4,0,1,1,1,0,0,1,0
42,56,56,12.9024,0,2.87321,7.78818,46.6752,0,63.4803,5.31376,0,3,1,0,0,1,2,2,0,1,1,0,1,1,1,0
43,56,56,37.7975,0,3.2948,15.8596,47.3412,0,80.4288,13.7333,0,5,1,0,0,1,4,4,0,1,1,1,1,1,1,0
44,56,56,74.6106,0,1.7036,11.6176,16.0045,0,56.0551,35.1852,0,4,1,0,0,1,8,7,0,0.875,0,1,1,1,1,0
45,56,56,17.1186,0,3.05525,5.57784,22.2456,0,51.2314,72.2115,0,2,1,0,0,1,2,2,0,1,1,1,1,0,0,0
46,56,56,23.1071,0,3.25504,7.9302,31.6713,1,71.848,27.0711,1,6,0,2,1,0,2,2,2,1,0,1,1,1,1,0
47,56,56,15.1348,0,1.4852,13.5162,26.9483,0,46.1701,23.3253,0,3,1,0,0,1,2,2,0,1,1,1,1,0,1,0
48,56,56,73.8426,0,3.80441,2.02291,51.1337,0,6.28699,23.4702,0,5,1,0,0,1,8,7,0,0.875,1,0,1,1,1,0
49,56,56,79.1298,0,2.45254,29.8467,47.4762,0,96.982,43.1679,0,2,1,0,0,1,8,8,0,1,1,1,0,1,1,0
50,56,56,51.9145,0,2.03538,6.23645,24.0657,0,26.9308,56.8536,0,5,1,0,0,1,6,6,0,1,1,1,1,1,1,0
51,56,56,16.1132,0,2.325,39.9668,51.9176,0,96.392,73.3071,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
52,56,56,50.925,0,3.43017,10.8639,48.7385,0,3.47166,35.4897,0,5,1,0,0,1,6,6,0,1,1,1,0,1,1,0
53,56,56,72.704,0,0.924513,16.5245,37.664,0,57.1975,86.9699,0,5,1,0,0,1,8,7,0,0.875,0,1,1,1,1,0
54,56,56,61.2021,0,1.73383,4.94696,34.0888,0,76.5475,28.6161,0,3,1,0,0,1,7,7,0,1,1,0,1,0,1,0
55,56,56,50.6378,0,1.95594,27.0163,32.2426,0,80.973,58.9586,0,5,1,0,0,1,6,6,0,1,1,1,0,1,1,0
56,56,56,66.8606,0,3.03763,16.4582,40.1017,1,48.0779,9.94441,1,5,0,8,1,0,8,8,8,1,1,1,1,1,1,0
57,56,56,26.3005,0,3.72969,16.0358,26.6173,0,41.7693,24.6872,0,1,1,0,0,1,3,3,0,1,1,1,1,0,1,0
58,56,56,32.0913,0,2.2503,31.4968,47.1023,0,96.9411,46.1074,0,2,1,0,0,1,4,4,0,1,1,1,0,1,1,0
59,56,56,66.2955,0,1.95381,22.2733,43.199,0,69.579,88.5073,0,4,1,0,0,1,7,7,0,1,1,1,1,1,0,0
60,56,56,69.3833,0,2.27527,27.3729,60.3753,0,90.4494,5.17785,0,5,1,0,0,1,7,7,0,1,1,1,1,1,1,0
61,56,56,63.668,0,2.27087,14.6353,48.0034,0,3.19069,39.36,0,4,1,0,0,1,7,7,0,1,1,1,0,1,1,0
62,56,56,57.087,0,1.728,28.3481,40.3647,0,84.8745,70.3243,0,5,1,0,0,1,6,6,0,1,1,1,1,1,1,0
63,56,56,83.785,0,0.918577,13.4884,30.64,0,19.3766,51.0087,0,2,1,0,0,1,9,8,0,0.888889,1,1,1,1,0,0
64,56,56,8.77362,0,2.31523,7.01446,45.3657,0,70.2084,9.38396,0,2,1,0,0,1,1,1,0,1,0,1,1,1,1,0
65,56,56,49.2887,0,2.95765,23.8892,37.1788,0,80.3971,71.4074,0,6,1,0,0,1,5,5,0,1,1,0,1,1,1,0
66,56,56,55.157,0,2.86811,7.9302,23.938,1,67.5847,33.7578,1,6,0,7,1,0,7,7,7,1,1,1,1,1,0,0
67,56,56,64.1258,0,3.66478,17.2102,13.9526,0,36.0668,49.2631,0,1,1,0,0,1,7,7,0,1,1,1,1,1,1,0
68,56,56,31.111,0,1.39352,10.6588,50.9719,0,12.1577,15.8518,0,2,1,0,0,1,4,4,0,1,1,1,1,1,1,0
69,56,56,62.5639,0,2.63643,6.29383,33.2967,0,62.2192,19.0265,1,4,1,0,0,1,7,7,0,1,1,1,0,1,1,0
70,56,56,74.4885,0,3.09258,17.1312,37.6004,0,68.4439,82.766,0,2,1,0,0,1,8,8,0,1,1,0,0,1,1,0
71,56,56,29.3068,0,2.34748,24.5989,54.6388,0,95.1762,19.2672,0,4,1,0,0,1,3,3,0,1,1,1,1,1,1,0
72,56,56,47.5132,0,1.22227,37.7964,46.8815,0,94.0611,66.0155,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
73,56,56,16.9596,0,2.37082,13.9455,15.7616,0,65.5711,47.5572,0,3,1,0,0,1,2,2,0,1,1,1,1,1,1,0
74,56,56,8.4005,0,2.65352,8.95977,56.1925,0,11.509,9.06055,0,5,1,0,0,1,1,1,0,1,1,0,1,1,1,0
75,56,56,28.0808,0,3.32229,15.4237,10.2215,0,45.8408,59.3371,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
76,56,56,72.689,0,2.62445,15.9402,39.584,1,64.2375,13.065,1,9,0,4,1,0,4,4,4,1,1,1,1,1,1,0
77,56,56,56.4559,0,2.17675,25.3294,46.7888,0,65.4655,94.1589,0,1,1,0,0,1,6,6,0,1,1,1,1,1,1,0
78,56,56,27.8218,0,2.55723,14.9527,59.1178,0,4.34297,87.5546,0,4,1,0,0,1,3,3,0,1,1,1,1,1,1,0
79,56,56,7.90094,0,4.51734,4.33071,43.7698,0,64.6474,8.75378,0,4,1,0,0,1,1,1,0,1,1,1,1,0,1,0
80,56,56,53.2854,0,1.43297,10.244,46.0058,0,29.2898,91.0806,0,1,1,0,0,1,6,6,0,1,1,1,1,0,0,0
81,56,56,72.6,0,1.59635,18.4745,45.0632,0,7.2008,64.1039,1,3,1,0,0,1,8,8,0,1,0,1,1,0,1,0
82,56,56,18.6384,0,2.91921,29.6927,51.1089,0,62.7647,99.4892,0,3,1,0,0,1,2,2,0,1,1,1,1,1,1,0
83,56,56,34.676,0,1.96501,7.13754,55.339,0,20.1089,96.5717,0,4,1,0,0,1,4,4,0,1,1,1,1,1,0,0
84,56,56,36.9361,0,2.37193,3.74012,33.2845,0,75.3378,28.4163,0,3,1,0,0,1,4,4,0,1,1,0,1,0,1,0
85,56,56,19.214,0,2.19081,13.2327,44.3798,0,34.9543,8.24844,0,6,1,0,0,1,2,2,0,1,1,0,1,1,1,0
86,56,56,20.5721,0,2.52283,15.4728,50.105,1,19.1691,89.4963,1,8,0,10,1,0,10,10,10,1,1,1,0,0,1,0
87,56,56,14.396,0,2.96936,30.8003,47.994,0,97.6112,43.9505,0,3,1,0,0,1,2,2,0,1,1,1,0,1,1,0
88,56,56,17.9754,0,3.64606,1.56528,66.1061,0,2.02139,4.52403,0,3,1,0,0,1,2,2,0,1,1,1,1,1,0,0
89,56,56,47.0798,0,2.5486,38.8648,53.7131,0,93.9811,80.8345,0,1,1,0,0,1,5,5,0,1,1,1,1,1,1,0
90,56,56,68.3184,0,2.02786,23.6302,5.33065,0,47.0956,45.5301,0,2,1,0,0,1,7,7,0,1,1,1,1,1,1,0
91,56,56,57.8823,0,0.853784,20.7173,31.2547,0,81.2476,49.3313,0,1,1,0,0,1,6,6,0,1,0,1,1,1,1,0
92,56,56,8.03896,0,2.77947,10.468,60.5966,0,0.293673,15.3413,0,3,1,0,0,1,1,1,0,1,0,1,1,1,1,0
93,56,56,68.9824,0,2.39495,16.5981,8.19786,0,57.2239,53.8756,0,5,1,0,0,1,7,7,0,1,1,1,1,1,1,0
